organization,work_area,name,latitude,longitude,depth,depth_source,watershid_id,lake_id
HAKAI,QUADRA,KN8,50.8717,-125.645,487.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,KN9,50.905,-125.5467,411.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,LAB,,,,,,
HAKAI,QUADRA,LD1,49.996666121,-124.821666696,117.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,LD2,49.9633332160001,-124.856666659,160.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,LD3,50.019999785,-124.881666659,268.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,LEIN1,49.915223,-126.624576,,land,,
HAKAI,QUADRA,LEINER LEIN1,49.915223,-126.624576,,land,LEINER,
HAKAI,QUADRA,LEO1,,,,,,
HAKAI,QUADRA,LEO2,,,,,,
HAKAI,QUADRA,LULL LULL1,,,,,LULL,LULL
HAKAI,QUADRA,MARBLE MARB1,,,,,MARBLE,
HAKAI,QUADRA,MCCURDY MCDY1,49.67272,-126.18793,,land,MCCURDY,
HAKAI,QUADRA,MCDY1,49.67272,-126.18793,,land,,
HAKAI,QUADRA,MELLERSH MELLER1,,,,,MELLERSH,MELLERSH
HAKAI,QUADRA,MELLERSH MELR1,50.776171285,-124.951460679,,land,MELLERSH,MELLERSH
HAKAI,QUADRA,MELLERSH OUTLET,,,,,MELLERSH,MELLERSH
HAKAI,QUADRA,MOH  MOH1,50.5184400000001,-125.037754,,land,,
HAKAI,QUADRA,NAHM1,49.08685,-124.944635,,land,,
HAKAI,QUADRA,NAHMINT NAHM1,49.08685,-124.944635,,land,NAHMINT,
HAKAI,QUADRA,NAVIK,49.7011111,-124.71778,287.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,NIMP1,50.2148300000001,-126.61081,,land,,
HAKAI,QUADRA,NIMPKISH NIMP1,50.2148300000001,-126.61081,,land,NIMPKISH,
HAKAI,QUADRA,OB2,50.31461667,-125.23345,,,,
HAKAI,QUADRA,OB3,50.32018333,-125.227633,,,,
HAKAI,QUADRA,OB4,50.31355,-125.22595,,,,
HAKAI,QUADRA,OB5,50.30786667,-125.2276,,,,
HAKAI,QUADRA,OB6,50.30548333,-125.2287,,,,
HAKAI,QUADRA,OFFICE QUADRA,50.1162556,-125.2221111,1.0,land,OFFICE,OFFICE
HAKAI,QUADRA,ORFORD CAMPINDS,,,,,ORFORD,ORFORD
HAKAI,QUADRA,ORFORD CAMPINUS,,,,,ORFORD,ORFORD
HAKAI,QUADRA,ORFORD ORFRDTOWER2,,,,,ORFORD,ORFORD
HAKAI,QUADRA,ORFORD TOWER2,,,,,ORFORD,ORFORD
HAKAI,QUADRA,OTHER,,,,,,
HAKAI,QUADRA,OTHER CARSTOP,,,,,OTHER,OTHER
HAKAI,QUADRA,OTHER FTLTANK,,,,,OTHER,OTHER
HAKAI,QUADRA,OTHER HYACINTHEBAYROAD,,,,,OTHER,OTHER
HAKAI,QUADRA,PALLANT PALT1,,,,,PALLANT,
HAKAI,QUADRA,PALT1,,,,,,
HAKAI,QUADRA,PARADISE  PDSE1,50.5881380000001,-124.953906,,,,
HAKAI,QUADRA,PARADISE PDSE1,50.5881380000001,-124.953906,0.0,chart,PARADISE,PARADISE
HAKAI,QUADRA,PARADISECRK PARADISE1,,,,,PARADISECRK,PARADISECRK
HAKAI,QUADRA,PN1,50.2922299,-124.7247928,18.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,PN2,50.2922441700001,-124.7285459,71.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,PN3,50.26967904,-124.7154525,235.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,PN4,50.2128505800001,-124.7489999,402.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,PPSTATION,,,,,,
HAKAI,QUADRA,PR6,49.8600000000001,-125.026666667,125.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,PR7,49.904999928,-124.988333361,19.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,PR8,49.9216666670001,-124.92,234.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,PUGH PUGH1,50.7345,-127.88225,,land,PUGH,
HAKAI,QUADRA,PUGH1,50.7345,-127.88225,,land,,
HAKAI,QUADRA,Q17,,,,,,
HAKAI,QUADRA,Q32,,,,,,
HAKAI,QUADRA,Q39,,,,,,
HAKAI,QUADRA,Q5,,,,,,
HAKAI,QUADRA,Q9,,,,,,
HAKAI,QUADRA,QRAFT1,,,,,,
HAKAI,QUADRA,QS1,50.0498000000001,-125.111,272.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU08,,,,,,
HAKAI,QUADRA,QU1,50.0790000000001,-125.141,216.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU10,50.232,-125.121,72.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU11,50.2578,-125.0948,37.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU12,50.2773000000001,-125.0814,102.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU16,50.1200000000001,-125.16,160.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU17,50.1200000000001,-125.13,178.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU18,50.08,-125.16,86.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU19,50.08,-125.13,245.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU2,50.0929,-125.1631,101.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU20,50.08,-125.1,236.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU21,50.08,-125.08,68.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU22,50.03,-125.15,137.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU23,50.03,-125.12,251.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU24,50.03,-125.08,234.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU25,50.03,-125.05,18.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU26,50.03,-125.01,70.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU27,50.1250000000001,-125.23,15.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU28,50.2169000000001,-125.1374,87.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU29,50.2536000000001,-125.1885,137.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU3,50.1154000000001,-125.185,125.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU30,50.2409969890001,-125.172007254,110.0,chart,,
HAKAI,QUADRA,QU31,50.2690000000001,-125.209,85.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU32,50.3119,-125.2492,106.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU33,50.3151,-125.089,343.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU34,50.1200000000001,-125.1,127.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU35,50.241,-125.02,484.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU36,50.1900000000001,-124.996,544.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU37,50.1510000000001,-125.052,425.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU38,50.1172,-125.2226,3.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU39,50.0307000000001,-125.0992,270.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU4,50.1270000000001,-125.199,43.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,QU40,50.092,-125.164,92.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU41,50.3656,-125.092,596.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU42,50.2577000000001,-125.2111,41.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU43,50.339210371,-125.117637517,531.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU433,,,,,,
HAKAI,QUADRA,QU44,50.0740327,-125.1231615,257.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU45,50.117266401,-125.219883305,0.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU46,50.09745,-125.1749667,66.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,QU5,50.1183,-125.2122,59.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,QU6,50.1232000000001,-125.2258,24.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,QU7,50.126,-125.231,0.0,chart,,
HAKAI,QUADRA,QU8,50.1463000000001,-125.1748,136.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU9,50.1804000000001,-125.1371,110.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,QU93,,,,,,
HAKAI,QUADRA,QUPP,,,,,,
HAKAI,QUADRA,ROBERTS ROBT1,,,,,ROBERTS,
HAKAI,QUADRA,ROBT1,,,,,,
HAKAI,QUADRA,ROCKY12,,,,,,
HAKAI,QUADRA,ROCKY13,,,,,,
HAKAI,QUADRA,ROCKY14,,,,,,
HAKAI,QUADRA,S415,,,,,,
HAKAI,QUADRA,SANJOSEF SNJO1,50.6693300000001,-128.1684,,land,SANJOSEF,
HAKAI,QUADRA,SANJUAN SNJU1,48.5762300000001,-124.31138,,land,SANJUAN,
HAKAI,QUADRA,SARI1,,,,,,
HAKAI,QUADRA,SARITA SARI1,,,,,SARITA,
HAKAI,QUADRA,SENTRY SHOAL,49.906666666,-124.985,12.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,SENTRYSHOAL,,,,,,
HAKAI,QUADRA,SIMP1,50.5124500000001,-127.842,,land,,
HAKAI,QUADRA,SIMPSON SIMP1,50.5124500000001,-127.842,,land,SIMPSON,
HAKAI,QUADRA,SNJO1,50.6693300000001,-128.1684,,land,,
HAKAI,QUADRA,SNJU1,48.5762300000001,-124.31138,,land,,
HAKAI,QUADRA,SOUTHGATE,,,,,,
HAKAI,QUADRA,SOUTHGATE  SGTE1,50.890367,-124.76765,,,,
HAKAI,QUADRA,SOUTHGATE  SGTE2,50.887635,-124.754228,,,,
HAKAI,QUADRA,SOUTHGATE  SGTE3,50.886333,-124.7394,,,,
HAKAI,QUADRA,SOUTHGATE 2,,,,,SOUTHGATE,SOUTHGATE
HAKAI,QUADRA,SOUTHGATE SENSOR_DS,50.8695210000001,-124.693043,,land,SOUTHGATE,
HAKAI,QUADRA,SOUTHGATE SGATE3,,,,,SOUTHGATE,SOUTHGATE
HAKAI,QUADRA,SOUTHGATE SGTE,,,,,,
HAKAI,QUADRA,SOUTHGATE SGTE1,50.890367,-124.76765,,land,,
HAKAI,QUADRA,SOUTHGATE SGTE2,50.887635,-124.754228,,land,,
HAKAI,QUADRA,SOUTHGATE SGTE3,50.886333,-124.7394,,land,SOUTHGATE,SOUTHGATE
HAKAI,QUADRA,SOUTHGATE SGTE4,50.8616940000001,-124.643972,,land,SOUTHGATE,SOUTHGATE
HAKAI,QUADRA,SOUTHGATE SPILL_DS,,,,,SOUTHGATE,
HAKAI,QUADRA,SOUTHGATE SPILL_US,,,,,SOUTHGATE,
HAKAI,QUADRA,STAW1,,,,,,
HAKAI,QUADRA,STAWAMUS STAW1,,,,,STAWAMUS,
HAKAI,QUADRA,T04A,,,,,,
HAKAI,QUADRA,TEAQUAHAN TEAQ1,50.9493522700001,-124.8188728,,land,,
HAKAI,QUADRA,TEAQUAHAN TEAQ2,50.94805001,-124.8202371,,land,,
HAKAI,QUADRA,TEST,,,,,,
HAKAI,QUADRA,TLUP1,49.7579700000001,-126.38682,,land,,
HAKAI,QUADRA,TLUPANA TLUP1,49.7579700000001,-126.38682,,land,TLUPANA,
HAKAI,QUADRA,TO1,50.3033,-124.7717,497.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO10,50.4833,-124.39,89.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO11,50.4794000000001,-124.383,80.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO2,50.3383000000001,-124.735,502.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO2A,50.35895,-124.70885,498.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO3,50.4083000000001,-124.6317,471.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO3A,50.4161100000001,-124.653,462.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO4,50.4200000000001,-124.5267,390.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO4A,50.4264400000001,-124.51479,369.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO5,50.4633000000001,-124.4,201.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO6,50.4703000000001,-124.393,149.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO7,50.4778000000001,-124.389,103.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO8,50.4844000000001,-124.383,50.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,TO9,50.4863,-124.38,38.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,TOBA TOBA1,50.5218070000001,-124.269081,,land,TOBA,
HAKAI,QUADRA,TOFI1,49.2508300000001,-125.58333,,land,,
HAKAI,QUADRA,TOFINO TOFI1,49.2508300000001,-125.58333,,land,TOFINO,
HAKAI,QUADRA,TSIT1,50.4403600000001,-126.57851,,land,,
HAKAI,QUADRA,TSITIKA TSIT1,50.4403600000001,-126.57851,,land,TSITIKA,
HAKAI,QUADRA,TULA_LAB,,,,,,
HAKAI,QUADRA,WAKE1,,,,,,
HAKAI,QUADRA,WAKEMAN WAKE1,,,,,WAKEMAN,
HAKAI,QUADRA,WANNOCK GAUGINGSTATION,,,,,WANNOCK,
HAKAI,QUADRA,YAKN1,,,,,,
HAKAI,QUADRA,YAKOUN YAKN1,,,,,YAKOUN,
HAKAI,QUADRA,ZEBA1,50.0124900000001,-126.8434,,land,,
HAKAI,QUADRA,ZEBA2,50.1356900000001,-126.82006,,land,,
HAKAI,QUADRA,ZEBALLOS ZEBA1,50.0124900000001,-126.8434,,land,ZEBALLOS,
HAKAI,QUADRA,ZEBALLOS ZEBA2,50.1356900000001,-126.82006,,land,,
HAKAI,QUADRA,ZS01,,,,,,
HAKAI,QUADRA,ZS02,,,,,,
HAKAI,QUADRA,ZS03,,,,,,
HAKAI,QUADRA,ZS04,,,,,,
HAKAI,QUADRA,ZS05,,,,,,
HAKAI,QUADRA,ZS06,,,,,,
NATURE TRUST,ESTUARY,ASSC01,51.981673,-126.677359,,,,
NATURE TRUST,ESTUARY,ASSC02,51.972799,-126.6762,,,,
NATURE TRUST,ESTUARY,ASSC03,51.96654,-126.678704,,,,
NATURE TRUST,ESTUARY,ASSC04,51.962127,-126.678819,,,,
NATURE TRUST,ESTUARY,ASSC05,51.962088,-126.674908,,,,
NATURE TRUST,ESTUARY,ASSC06,51.961997,-126.673664,,,,
NATURE TRUST,ESTUARY,ASSC07,51.961933,-126.671388,,,,
NATURE TRUST,ESTUARY,ASSC08,51.960317,-126.67825,,,,
NATURE TRUST,ESTUARY,ASSC09,51.960314,-126.670197,,,,
NATURE TRUST,ESTUARY,ASSC10,51.95777,-126.682135,,,,
NATURE TRUST,ESTUARY,ASSC11,51.958213,-126.673293,,,,
NATURE TRUST,ESTUARY,BELC01,52.355953,-126.94056,,,,
NATURE TRUST,ESTUARY,BELC02,52.375212,-126.856942,,,,
NATURE TRUST,ESTUARY,BELC03,52.385939,-126.798564,,,,
NATURE TRUST,ESTUARY,BELC04,52.384722,-126.771091,,,,
NATURE TRUST,ESTUARY,BELC05,52.375157,-126.754045,,,,
NATURE TRUST,ESTUARY,BELC06,52.376783,-126.688163,,,,
NATURE TRUST,ESTUARY,BELC07,52.38966,-126.770083,,,,
NATURE TRUST,ESTUARY,BELC08,52.38751,-126.768746,,,,
NATURE TRUST,ESTUARY,BELC09,52.386334,-126.768206,,,,
NATURE TRUST,ESTUARY,BELC10,52.37986,-126.77412,,,,
NATURE TRUST,ESTUARY,BELC11,52.3767,-126.773964,,,,
NATURE TRUST,ESTUARY,BELC12,52.376526,-126.791419,,,,
NATURE TRUST,ESTUARY,CHEC01,48.8831062,-123.6871948,,,,
NATURE TRUST,ESTUARY,CHEC02,48.8783684,-123.6747513,,,,
NATURE TRUST,ESTUARY,CHEC03,48.8952293,-123.6819687,,,,
NATURE TRUST,ESTUARY,CHEC04,48.8871994,-123.6723251,,,,
NATURE TRUST,ESTUARY,CHEC05,48.8856735,-123.6700974,,,,
NATURE TRUST,ESTUARY,CHEC06,48.9009781,-123.6790924,,,,
NATURE TRUST,ESTUARY,CHEC07,48.8974228,-123.6748199,,,,
NATURE TRUST,ESTUARY,CHEC08,48.890049,-123.6660995,,,,
NATURE TRUST,ESTUARY,CHEC09,48.8847961,-123.6598663,,,,
NATURE TRUST,ESTUARY,CHEC10,48.8820953,-123.6580429,,,,
NATURE TRUST,ESTUARY,CHEC11,48.9140282,-123.670639,,,,
NATURE TRUST,ESTUARY,CHEC12,48.901844,-123.6524734,,,,
NATURE TRUST,ESTUARY,CLUC01,50.627963,-127.189632,,,,
NATURE TRUST,ESTUARY,CLUC02,50.617611,-127.190692,,,,
NATURE TRUST,ESTUARY,CLUC03,50.615391,-127.189713,,,,
NATURE TRUST,ESTUARY,CLUC04,50.612975,-127.195784,,,,
NATURE TRUST,ESTUARY,CLUC05,50.614279,-127.186147,,,,
NATURE TRUST,ESTUARY,CLUC06,50.615753,-127.20456,,,,
NATURE TRUST,ESTUARY,CLUC07,50.615479,-127.201528,,,,
NATURE TRUST,ESTUARY,CLUC08,50.611266,-127.19075,,,,
NATURE TRUST,ESTUARY,CLUC09,50.609515,-127.186805,,,,
NATURE TRUST,ESTUARY,CLUC10,50.612721,-127.178581,,,,
NATURE TRUST,ESTUARY,CLUC11,50.610779,-127.172178,,,,
NATURE TRUST,ESTUARY,COWC01,48.714205,-123.526385,,,,
NATURE TRUST,ESTUARY,COWC02,48.735697,-123.567912,,,,
NATURE TRUST,ESTUARY,COWC03,48.749947,-123.613347,,,,
NATURE TRUST,ESTUARY,COWC04,48.753577,-123.633234,,,,
NATURE TRUST,ESTUARY,COWC05,48.764243,-123.62636,,,,
NATURE TRUST,ESTUARY,COWC06,48.758697,-123.629648,,,,
NATURE TRUST,ESTUARY,COWC07,48.750804,-123.634848,,,,
NATURE TRUST,ESTUARY,COWC08,48.747515,-123.638103,,,,
NATURE TRUST,ESTUARY,COWC09,48.769888,-123.635555,,,,
NATURE TRUST,ESTUARY,COWC10,48.757617,-123.64551,,,,
NATURE TRUST,ESTUARY,COWC11,48.755318,-123.649851,,,,
NATURE TRUST,ESTUARY,COWC12,48.74744,-123.651823,,,,
NATURE TRUST,ESTUARY,COWC13,48.772857,-123.663659,,,,
NATURE TRUST,ESTUARY,COWC14,48.755949,-123.676811,,,,
NATURE TRUST,ESTUARY,ENGC01,49.357842,-124.298915,,,,
NATURE TRUST,ESTUARY,ENGC02,49.337946,-124.298476,,,,
NATURE TRUST,ESTUARY,ENGC03,49.33249,-124.294781,,,,
NATURE TRUST,ESTUARY,ENGC04,49.32549,-124.291812,,,,
NATURE TRUST,ESTUARY,ENGC05,49.316353,-124.285129,,,,
NATURE TRUST,ESTUARY,ENGC06,49.299049,-124.266686,,,,
NATURE TRUST,ESTUARY,ENGC07,49.325052,-124.303634,,,,
NATURE TRUST,ESTUARY,ENGC08,49.326986,-124.295441,,,,
NATURE TRUST,ESTUARY,ENGC09,49.326599,-124.287093,,,,
NATURE TRUST,ESTUARY,ENGC10,49.321293,-124.304507,,,,
NATURE TRUST,ESTUARY,ENGC11,49.321284,-124.299084,,,,
NATURE TRUST,ESTUARY,FULC01,50.483239,-126.088585,,,,
NATURE TRUST,ESTUARY,FULC02,50.531348,-125.999119,,,,
NATURE TRUST,ESTUARY,FULC03,50.544455,-125.967562,,,,
NATURE TRUST,ESTUARY,FULC04,50.54822,-125.949841,,,,
NATURE TRUST,ESTUARY,FULC05,50.556495,-125.94575,,,,
NATURE TRUST,ESTUARY,FULC06,50.559489,-125.941389,,,,
NATURE TRUST,ESTUARY,FULC07,50.563966,-125.935205,,,,
NATURE TRUST,ESTUARY,FULC08,50.546909,-125.930495,,,,
NATURE TRUST,ESTUARY,FULC09,50.550192,-125.916539,,,,
NATURE TRUST,ESTUARY,FULC10,50.547791,-125.911839,,,,
NATURE TRUST,ESTUARY,FULC11,50.547176,-125.900589,,,,
NATURE TRUST,ESTUARY,FULC12,50.522174,-125.985789,,,,
NATURE TRUST,ESTUARY,FULC13,50.518885,-126.065096,,,,
NATURE TRUST,ESTUARY,GLEC01,50.695384,-125.724387,,,,
NATURE TRUST,ESTUARY,GLEC02,50.678856,-125.73176,,,,
NATURE TRUST,ESTUARY,GLEC03,50.669001,-125.733884,,,,
NATURE TRUST,ESTUARY,GLEC04,50.664415,-125.732179,,,,
NATURE TRUST,ESTUARY,GLEC05,50.660627,-125.730521,,,,
NATURE TRUST,ESTUARY,GLEC06,50.653722,-125.725197,,,,
NATURE TRUST,ESTUARY,GLEC07,50.650494,-125.716008,,,,
NATURE TRUST,ESTUARY,GLEC08,50.661275,-125.733704,,,,
NATURE TRUST,ESTUARY,GLEC09,50.661587,-125.72854,,,,
NATURE TRUST,ESTUARY,KAOC01,50.079615,-127.163165,,,,
NATURE TRUST,ESTUARY,KAOC02,50.066159,-127.13551,,,,
NATURE TRUST,ESTUARY,KAOC03,50.066289,-127.116366,,,,
NATURE TRUST,ESTUARY,KAOC04,50.063179,-127.103172,,,,
NATURE TRUST,ESTUARY,KAOC05,50.063971,-127.116009,,,,
NATURE TRUST,ESTUARY,KAOC06,50.061568,-127.116311,,,,
NATURE TRUST,ESTUARY,KAOC07,50.060641,-127.107205,,,,
NATURE TRUST,ESTUARY,KAOC08,50.06072,-127.104455,,,,
NATURE TRUST,ESTUARY,KAOC09,50.061927,-127.103859,,,,
NATURE TRUST,ESTUARY,KAOC10,50.058981,-127.099866,,,,
NATURE TRUST,ESTUARY,KAOC11,50.058951,-127.09854,,,,
NATURE TRUST,ESTUARY,KAOC12,50.059599,-127.096949,,,,
NATURE TRUST,ESTUARY,KAOC13,50.064201,-127.098558,,,,
NATURE TRUST,ESTUARY,KAOC14,50.064495,-127.047124,,,,
NATURE TRUST,ESTUARY,KOEC01,51.772942,-127.893403,,,,
NATURE TRUST,ESTUARY,KOEC02,51.774776,-127.878571,,,,
NATURE TRUST,ESTUARY,KOEC03,51.781799,-127.866706,,,,
NATURE TRUST,ESTUARY,KOEC04,51.777889,-127.853967,,,,
NATURE TRUST,ESTUARY,KOEC05,51.776605,-127.839801,,,,
NATURE TRUST,ESTUARY,KOEC06,51.776442,-127.829932,,,,
NATURE TRUST,ESTUARY,KOEC07,51.776584,-127.811322,,,,
NATURE TRUST,ESTUARY,KOEC08,51.778055,-127.830019,,,,
NATURE TRUST,ESTUARY,KOEC09,51.778971,-127.838926,,,,
NATURE TRUST,ESTUARY,KOEC10,51.778111,-127.841363,,,,
NATURE TRUST,ESTUARY,KOEC11,51.780866,-127.847611,,,,
NATURE TRUST,ESTUARY,KUMC01,53.693733,-132.274074,,,,
NATURE TRUST,ESTUARY,KUMC02,53.700288,-132.181103,,,,
NATURE TRUST,ESTUARY,KUMC03,53.714745,-132.170376,,,,
NATURE TRUST,ESTUARY,KUMC04,53.707876,-132.156725,,,,
NATURE TRUST,ESTUARY,KUMC05,53.701828,-132.146841,,,,
NATURE TRUST,ESTUARY,KUMC06,53.697528,-132.143099,,,,
NATURE TRUST,ESTUARY,KUMC07,53.692565,-132.145914,,,,
NATURE TRUST,ESTUARY,KUMC08,53.689212,-132.143559,,,,
NATURE TRUST,ESTUARY,KUMC09,53.70249,-132.137691,,,,
NATURE TRUST,ESTUARY,KUMC10,53.699298,-132.134738,,,,
NATURE TRUST,ESTUARY,LQC01,49.3560753,-124.4834671,,,,
NATURE TRUST,ESTUARY,LQC02,49.3633041,-124.4899826,,,,
NATURE TRUST,ESTUARY,LQC03,49.365818,-124.4926147,,,,
NATURE TRUST,ESTUARY,LQC04,49.3663559,-124.498436,,,,
NATURE TRUST,ESTUARY,LQC05,49.366745,-124.5008163,,,,
NATURE TRUST,ESTUARY,LQC06,49.3689194,-124.5018463,,,,
NATURE TRUST,ESTUARY,MOYC01,49.339609,-125.964925,,,,
NATURE TRUST,ESTUARY,MOYC02,49.380534,-125.943326,,,,
NATURE TRUST,ESTUARY,MOYC03,49.413064,-125.907037,,,,
NATURE TRUST,ESTUARY,MOYC04,49.42004,-125.906875,,,,
NATURE TRUST,ESTUARY,MOYC05,49.415532,-125.918148,,,,
NATURE TRUST,ESTUARY,MOYC06,49.417334,-125.915917,,,,
NATURE TRUST,ESTUARY,MOYC07,49.41834,-125.912419,,,,
NATURE TRUST,ESTUARY,MOYC08,49.419458,-125.910167,,,,
NATURE TRUST,ESTUARY,MOYC09,49.425765,-125.913199,,,,
NATURE TRUST,ESTUARY,MOYC10,49.426655,-125.905048,,,,
NATURE TRUST,ESTUARY,MOYC11,49.436821,-125.909737,,,,
NATURE TRUST,ESTUARY,NADC01,54.096133,-132.511493,,,,
NATURE TRUST,ESTUARY,NADC02,54.053615,-132.552072,,,,
NATURE TRUST,ESTUARY,NADC03,53.996741,-132.612969,,,,
NATURE TRUST,ESTUARY,NADC04,53.977995,-132.6445,,,,
NATURE TRUST,ESTUARY,NADC05,53.962572,-132.654319,,,,
NATURE TRUST,ESTUARY,NADC06,53.956212,-132.665396,,,,
NATURE TRUST,ESTUARY,NADC07,53.957889,-132.679519,,,,
NATURE TRUST,ESTUARY,NADC08,53.949366,-132.670076,,,,
NATURE TRUST,ESTUARY,NADC09,53.954362,-132.689115,,,,
NATURE TRUST,ESTUARY,NADC10,53.952418,-132.688137,,,,
NATURE TRUST,ESTUARY,NADC11,53.944615,-132.663772,,,,
NATURE TRUST,ESTUARY,NADC12,53.937765,-132.679177,,,,
NATURE TRUST,ESTUARY,NADC13,53.942622,-132.70202,,,,
NATURE TRUST,ESTUARY,NADC14,53.919382,-132.690623,,,,
